"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2400;https://shop.indomarkt.com//32177.jpg;"Ajwa Datten, 1 kg";32177;"Snacks & Süßwaren";10.280374;11;-1;1
2399;https://shop.indomarkt.com//32176.jpg;"SELECO, Snack Seetang ger. Fisch, 27,2 g";32176;Start;2.046729;2.19;0;1
2398;https://shop.indomarkt.com//32175.jpg;"SELECO, Snack Seetang ger. Rice, 27,2 g";32175;"Snacks & Süßwaren";2.046729;2.19;0;1
2397;https://shop.indomarkt.com//32174.jpg;32174;32174;Start;0.000000;0;-13;1
2396;https://shop.indomarkt.com//32173.jpg;32173;32173;Start;0.000000;0;-14;1
2395;https://shop.indomarkt.com/2346/32172.jpg;"KOBE, Boncabe Makaroni Crispy lv 10, 150 g";32172;"Snacks & Süßwaren";2.514019;2.69;76;0
2394;https://shop.indomarkt.com/2332/32171.jpg;"TICTAC, Pilus Mix, 100 g";32171;"Snacks & Süßwaren";0.925234;0.99;40;0
2393;https://shop.indomarkt.com/2344/32170.jpg;"KINO, Durian Bonbon, 125 g";32170;"Snacks & Süßwaren";1.401869;1.5;9;0
2392;https://shop.indomarkt.com/2337/32169.jpg;"ECUADOR TROPICAL GOURMET, Plantain Chips Extra Süß, 85 g";32169;"Snacks & Süßwaren";0.925234;0.99;0;1
2391;https://shop.indomarkt.com/2327/32168.jpg;"DUA KELINCI, Sukro Oven Scharf, 100 g";32168;"Snacks & Süßwaren";1.635514;1.75;44;0
2390;https://shop.indomarkt.com/2328/32167.jpg;"DUA KELINCI, Shanghai Erdnüsse Original, 450 g";32167;"Snacks & Süßwaren";4.205607;4.5;20;0
2389;https://shop.indomarkt.com/2347/32166.jpg;"ROMA, Malkist Abon, 135 g";32166;"Snacks & Süßwaren";1.579439;1.69;-1;1
2388;https://shop.indomarkt.com//32165.jpg;32165;32165;Start;0.000000;0;0;1
2386;https://shop.indomarkt.com//31035.jpg;31035;31035;Start;0.000000;0;0;1
2385;https://shop.indomarkt.com//31034.jpg;31034;31034;Start;0.000000;0;0;1
2384;https://shop.indomarkt.com//31033.jpg;31033;31033;Start;0.000000;0;0;1
2383;https://shop.indomarkt.com//31032.jpg;31032;31032;Start;0.000000;0;0;1
2382;https://shop.indomarkt.com//31031.jpg;31031;31031;Start;0.000000;0;0;1
2381;https://shop.indomarkt.com//31030.jpg;31030;31030;Start;0.000000;0;0;1
2380;https://shop.indomarkt.com//31029.jpg;31029;31029;Start;0.000000;0;0;1
2379;https://shop.indomarkt.com//31028.jpg;31028;31028;Start;0.000000;0;0;1
2378;https://shop.indomarkt.com//31027.jpg;31027;31027;Start;0.000000;0;0;1
2377;https://shop.indomarkt.com//30035.jpg;30035;30035;Start;0.000000;0;0;1
2376;https://shop.indomarkt.com//30034.jpg;30034;30034;Start;0.000000;0;0;1
2375;https://shop.indomarkt.com//30033.jpg;30033;30033;Start;0.000000;0;0;1
2374;https://shop.indomarkt.com//30032.jpg;30032;30032;Start;0.000000;0;0;1
2373;https://shop.indomarkt.com//30031.jpg;30031;30031;Start;0.000000;0;0;1
2372;https://shop.indomarkt.com//30030.jpg;30030;30030;Start;0.000000;0;0;1
2371;https://shop.indomarkt.com//30029.jpg;30029;30029;Start;0.000000;0;0;1
2370;https://shop.indomarkt.com//30028.jpg;30028;30028;Start;0.000000;0;0;1
2369;https://shop.indomarkt.com//30027.jpg;30027;30027;Start;0.000000;0;0;1
2368;https://shop.indomarkt.com//30026.jpg;30026;30026;Start;0.000000;0;0;1
2367;https://shop.indomarkt.com//29040.jpg;29040;29040;Start;0.000000;0;0;1
2366;https://shop.indomarkt.com//29039.jpg;29039;29039;Start;0.000000;0;0;1
2365;https://shop.indomarkt.com//29038.jpg;29038;29038;Start;0.000000;0;0;1
2364;https://shop.indomarkt.com//29037.jpg;29037;29037;Start;0.000000;0;0;1
2363;https://shop.indomarkt.com//29036.jpg;29036;29036;Start;0.000000;0;0;1
2362;https://shop.indomarkt.com//29035.jpg;29035;29035;Start;0.000000;0;0;1
2361;https://shop.indomarkt.com//29034.jpg;29034;29034;Start;0.000000;0;0;1
2360;https://shop.indomarkt.com//29033.jpg;29033;29033;Start;0.000000;0;0;1
2359;https://shop.indomarkt.com//29032.jpg;29032;29032;Start;0.000000;0;0;1
2358;https://shop.indomarkt.com//29031.jpg;29031;29031;Start;0.000000;0;0;1
